slug,name,oneLiner,description,category,logoUrl,websiteUrl,docsUrl,pricingUrl,apiType,authMethod,hasFreeTier,sdkLanguages,hasWebhooks,aiCapabilities,aiDifficulty,starterPrompt,mcpReady,isFeatured,alternativeTo,integrations
vanillasoft,VanillaSoft,Lead management and sales engagement platform with automated dialing.,"VanillaSoft provides a robust API for programmatically managing leads, queues, and calling activities. It is designed for high-velocity sales teams that require a structured, queue-based approach to lead management. The API allows for the automation of lead distribution, call logging, and synchronization of engagement data with external systems, ensuring high rep productivity.",Sales Engagement,/logos/vanillasoft.svg,http://www.vanillasoft.com,https://vanillasoft.zendesk.com/hc/en-us/articles/360041143311-API-Overview,https://www.vanillasoft.com/pricing,"[""REST""]","[""API Key""]",false,[],true,"[""Automated Lead Queuing"", ""Power Dialing Orchestration"", ""Real-time Activity Sync""]",Intermediate,"Claude, use the VanillaSoft API to add these 100 new leads to the 'Cold Calling' queue and prioritize them by lead score.",false,false,"[""Salesloft"", ""Outreach"", ""PhoneBurner""]",
vidyard,Vidyard,Video platform for business to increase lead engagement and conversions.,"Vidyard's REST API allows developers to programmatically manage video content, track viewer engagement, and integrate video insights into their sales workflows. It enables teams to automate the creation and distribution of personalized video messages and capture granular data on how buyers interact with them. Vidyard's API is a key tool for building a modern, video-first sales strategy.",Sales Enablement,/logos/vidyard.svg,https://vidyard.com,https://knowledge.vidyard.com/hc/en-us/articles/360009879753-Vidyard-API-overview,https://www.vidyard.com/pricing,"[""REST""]","[""API Key""]",true,[],true,"[""Video Engagement Tracking"", ""Automated Content Distribution"", ""Buyer Insight Generation""]",Intermediate,"Claude, use the Vidyard API to find who watched my 'Proposal Walkthrough' video for more than 50% of its duration.",false,true,"[""Loom"", ""Sendspark"", ""Hippo Video""]",
vivun,Vivun,AI sales agents for pre-sales and technical sales orchestration.,"Vivun provides an API designed to orchestrate the entire pre-sales lifecycle. It features AI sales agents that automate strategic work like creating briefs, summaries, and competitive intelligence. The API allows for deep integration with CRMs and product management tools, enabling teams to capture technical buyer intent and align product roadmaps with revenue opportunities.",Sales Enablement,/logos/vivun.svg,https://www.vivun.com,https://docs.vivun.com,https://www.vivun.com/pricing,"[""REST""]","[""API Key""]",false,[],true,"[""Pre-Sales AI Agents"", ""Technical Intent Analysis"", ""Automated Deal Briefing""]",AI-Native,"Claude, use Vivun to generate a summary of all technical objections raised in the last quarter for our 'Enterprise' plan.",false,true,"[""Homerun"", ""Salesforce"", ""CloudShare""]",
warmbox,Warmbox,Email warmup tool to ensure cold emails never land in spam.,"Warmbox provides an API for programmatically managing email warmup schedules and monitoring deliverability metrics. It automates the process of sending and replying to emails between your inbox and a network of thousands of other accounts to build sender reputation. By integrating the Warmbox API, sales teams can ensure their cold outreach infrastructure is always optimized for high inbox placement.",Sales Engagement,/logos/warmbox.svg,https://warmbox.ai,https://docs.warmbox.ai/api,https://warmbox.ai/pricing,"[""REST""]","[""API Key""]",false,[],true,"[""Automated Email Warmup"", ""Deliverability Monitoring"", ""Inbox Placement Optimization""]",Beginner-Friendly,"Claude, check the warmup status of my 'sales-outbound' inbox in Warmbox and report its deliverability score.",false,false,"[""Smartlead"", ""Instantly"", ""Lemlist""]",
gmass,GMass,Powerful mail merge and cold email system for Gmail.,"GMass provides an API for programmatically managing cold email campaigns, follow-ups, and lead lists directly within the Gmail ecosystem. It is a popular tool for sales reps and individual outbounders who want to leverage Gmail's deliverability while using powerful automation features. The API enables the creation of automated sequences, lead verification, and synchronization of campaign results.",Sales Engagement,/logos/gmass.svg,https://www.gmass.co,https://www.gmass.co/api,https://www.gmass.co/pricing,"[""REST""]","[""API Key""]",true,[],true,"[""Gmail Outreach Automation"", ""Automated Follow-up Sequences"", ""Lead Verification""]",Beginner-Friendly,"Claude, use GMass to send a mail merge campaign to this list of leads and set up 3 automated follow-ups for non-repliers.",false,false,"[""Mailshake"", ""Mixmax"", ""Yesware""]",
wiza,Wiza,Real-time B2B contact data extraction from LinkedIn Sales Navigator.,"Wiza's REST API allows developers to programmatically extract and verify business contact information directly from LinkedIn Sales Navigator searches. It enables the creation of automated lead lists with verified emails and direct phone numbers. By integrating the Wiza API, sales teams can scale their LinkedIn-based prospecting while ensuring their data is accurate and ready for outreach.",Prospecting,/logos/wiza.svg,https://wiza.co,https://docs.wiza.co/api,https://wiza.co/pricing,"[""REST""]","[""API Key""]",true,[],false,"[""LinkedIn Data Extraction"", ""Real-time Email Verification"", ""Automated Lead List Building""]",Intermediate,"Claude, use the Wiza API to export and verify 50 leads from my latest Sales Navigator search.",false,false,"[""Lusha"", ""Apollo.io"", ""Kaspr""]",
woodpecker,Woodpecker,Cold email outreach and follow-up automation for sales and agencies.,"Woodpecker provides a robust REST API for managing cold email sequences, prospect data, and campaign performance. It is designed for agencies and sales teams that need to scale their outreach while maintaining a personalized touch. The API allows for the programmatic synchronization of leads, management of cadences, and integration of engagement signals into your CRM or data warehouse.",Sales Engagement,/logos/woodpecker.svg,https://woodpecker.co,https://woodpecker.co/help/api-documentation/,https://woodpecker.co/pricing/,"[""REST""]","[""API Key""]",true,[],true,"[""Cold Email Automation"", ""Programmatic Sequence Management"", ""CRM Data Sync""]",Intermediate,"Claude, use the Woodpecker API to add these 50 prospects to my 'Lead Gen' campaign and schedule the first message for 9am tomorrow.",false,true,"[""Lemlist"", ""Mailshake"", ""Smartlead""]",
zeliq,Zeliq,All-in-one sales prospecting platform with massive contact database.,"Zeliq's API provides programmatic access to a database of over 450 million business contacts, including verified emails and phone numbers. It allows developers to automate the process of finding prospects, enriching lead data, and managing multi-channel outreach sequences. Zeliq focuses on simplifying the sales stack by providing prospecting, enrichment, and engagement in a single platform.",Prospecting,/logos/zeliq.svg,https://zeliq.com,https://docs.zeliq.com/api,https://zeliq.com/pricing,"[""REST""]","[""API Key""]",true,[],true,"[""Lead Discovery API"", ""Automated Contact Enrichment"", ""Omnichannel Outreach""]",Intermediate,"Claude, use Zeliq to find 20 leads at SaaS companies in France and enrich their records with direct phone numbers.",false,true,"[""Apollo.io"", ""Lusha"", ""ZoomInfo""]",
zintlr,Zintlr,B2B database and sales intelligence platform for lead generation.,"Zintlr's API allows developers to programmatically access its verified B2B contact data, including personality profiles and intent signals. It is designed to help sales teams find high-fit leads and personalize their outreach based on deep prospect insights. The API enables the retrieval of accurate emails and phone numbers, which can be pushed directly into your outbound automation tools.",Prospecting,/logos/zintlr.svg,https://zintlr.com,https://docs.zintlr.com,https://zintlr.com/pricing,"[""REST""]","[""API Key""]",false,[],false,"[""Lead Data Retrieval"", ""Personality Profiling"", ""Business Intelligence Sync""]",Intermediate,"Claude, use the Zintlr API to find Sales Directors in the 'Automotive' industry and fetch their verified contact details.",false,false,"[""Lusha"", ""Apollo.io"", ""LeadIQ""]",
zoho-crm,Zoho CRM,Cloud-based sales CRM for managing entire customer lifecycles.,"Zoho CRM provides a massive ecosystem of APIs (REST, Bulk, Metadata, etc.) that give developers complete control over their CRM data and sales processes. It is a leading platform for small to mid-sized businesses, offering deep capabilities for sales automation, AI-driven insights (Zia), and customer relationship management. Zoho's extensive API support allows it to act as the central hub for your entire sales stack.",CRM,/logos/zoho.svg,https://www.zoho.com/crm/,https://www.zoho.com/crm/developer/docs/api/v6/,https://www.zoho.com/crm/pricing.html,"[""REST""]","[""OAuth2""]",true,"[""Java"", ""Node.js"", ""Python"", ""C#"", ""PHP""]",true,"[""Zia AI Insights"", ""Predictive Sales Forecasting"", ""Automated Lead Assignment""]",Technical,"Claude, list all deals in Zoho CRM that are in the 'Closing' stage and have a value greater than $10,000.",false,true,"[""HubSpot"", ""Pipedrive"", ""Salesforce""]",
zoominfo,ZoomInfo,The comprehensive B2B database and sales intelligence platform.,"ZoomInfo's Enterprise API allows developers to programmatically access its world-class B2B contact and company database. It is the industry standard for high-accuracy sales intelligence, offering deep insights into firmographics, technographics, and intent signals. The API enables teams to automate lead enrichment, build complex prospecting lists, and keep their CRM data up-to-date with the highest quality information.",Prospecting,/logos/zoominfo.svg,https://www.zoominfo.com,https://api-docs.zoominfo.com/,https://www.zoominfo.com/pricing,"[""REST""]","[""API Key""]",false,[],true,"[""Deep Firmographic Insights"", ""Real-time Lead Enrichment"", ""Intent Data Orchestration""]",Technical,"Claude, use the ZoomInfo API to enrich this list of company domains with their primary industry and latest revenue data.",false,true,"[""Apollo.io"", ""Lusha"", ""Cognism""]",
